id;date;data_table
350;2020/09/18 16:23:31;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4560""},{""name"":""ph_1L"",""value"":""23""},{""name"":""dissolved-oxygen_1H"",""value"":""-93649""},{""name"":""dissolved-oxygen_1L"",""value"":""76""},{""name"":""tss-180_1H"",""value"":""-880""},{""name"":""tss-180_1L"",""value"":""49""},{""name"":""tss-90_1H"",""value"":""-170""},{""name"":""tss-90_1L"",""value"":""43""},{""name"":""temperature_1H"",""value"":""-7709""},{""name"":""temperature_1L"",""value"":""84""},{""name"":""oil-water_1H"",""value"":""4187""},{""name"":""oil-water_1L"",""value"":""03""},{""name"":""conductivity-AC_1H"",""value"":""25762""},{""name"":""conductivity-AC_1L"",""value"":""28""},{""name"":""conductivity-DC_1H"",""value"":""-761""},{""name"":""conductivity-DC_1L"",""value"":""95""},{""name"":""water-quality_1H"",""value"":""-228""},{""name"":""water-quality_1L"",""value"":""59""}]}]"
351;2020/09/18 16:23:38;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4618""},{""name"":""ph_1L"",""value"":""67""},{""name"":""dissolved-oxygen_1H"",""value"":""-92813""},{""name"":""dissolved-oxygen_1L"",""value"":""59""},{""name"":""tss-180_1H"",""value"":""-877""},{""name"":""tss-180_1L"",""value"":""52""},{""name"":""tss-90_1H"",""value"":""-174""},{""name"":""tss-90_1L"",""value"":""31""},{""name"":""temperature_1H"",""value"":""-7717""},{""name"":""temperature_1L"",""value"":""62""},{""name"":""oil-water_1H"",""value"":""4208""},{""name"":""oil-water_1L"",""value"":""27""},{""name"":""conductivity-AC_1H"",""value"":""25949""},{""name"":""conductivity-AC_1L"",""value"":""75""},{""name"":""conductivity-DC_1H"",""value"":""-796""},{""name"":""conductivity-DC_1L"",""value"":""25""},{""name"":""water-quality_1H"",""value"":""-238""},{""name"":""water-quality_1L"",""value"":""88""}]}]"
352;2020/09/18 16:23:45;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4677""},{""name"":""ph_1L"",""value"":""11""},{""name"":""dissolved-oxygen_1H"",""value"":""-91977""},{""name"":""dissolved-oxygen_1L"",""value"":""44""},{""name"":""tss-180_1H"",""value"":""-874""},{""name"":""tss-180_1L"",""value"":""54""},{""name"":""tss-90_1H"",""value"":""-178""},{""name"":""tss-90_1L"",""value"":""19""},{""name"":""temperature_1H"",""value"":""-7725""},{""name"":""temperature_1L"",""value"":""40""},{""name"":""oil-water_1H"",""value"":""4229""},{""name"":""oil-water_1L"",""value"":""51""},{""name"":""conductivity-AC_1H"",""value"":""26137""},{""name"":""conductivity-AC_1L"",""value"":""22""},{""name"":""conductivity-DC_1H"",""value"":""-830""},{""name"":""conductivity-DC_1L"",""value"":""55""},{""name"":""water-quality_1H"",""value"":""-249""},{""name"":""water-quality_1L"",""value"":""17""}]}]"
353;2020/09/18 16:23:51;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4618""},{""name"":""ph_1L"",""value"":""67""},{""name"":""dissolved-oxygen_1H"",""value"":""-91141""},{""name"":""dissolved-oxygen_1L"",""value"":""27""},{""name"":""tss-180_1H"",""value"":""-877""},{""name"":""tss-180_1L"",""value"":""52""},{""name"":""tss-90_1H"",""value"":""-174""},{""name"":""tss-90_1L"",""value"":""31""},{""name"":""temperature_1H"",""value"":""-7717""},{""name"":""temperature_1L"",""value"":""62""},{""name"":""oil-water_1H"",""value"":""4208""},{""name"":""oil-water_1L"",""value"":""27""},{""name"":""conductivity-AC_1H"",""value"":""25949""},{""name"":""conductivity-AC_1L"",""value"":""75""},{""name"":""conductivity-DC_1H"",""value"":""-796""},{""name"":""conductivity-DC_1L"",""value"":""25""},{""name"":""water-quality_1H"",""value"":""-238""},{""name"":""water-quality_1L"",""value"":""88""}]}]"
354;2020/09/18 16:23:58;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4560""},{""name"":""ph_1L"",""value"":""23""},{""name"":""dissolved-oxygen_1H"",""value"":""-90305""},{""name"":""dissolved-oxygen_1L"",""value"":""12""},{""name"":""tss-180_1H"",""value"":""-880""},{""name"":""tss-180_1L"",""value"":""49""},{""name"":""tss-90_1H"",""value"":""-170""},{""name"":""tss-90_1L"",""value"":""43""},{""name"":""temperature_1H"",""value"":""-7709""},{""name"":""temperature_1L"",""value"":""84""},{""name"":""oil-water_1H"",""value"":""4187""},{""name"":""oil-water_1L"",""value"":""03""},{""name"":""conductivity-AC_1H"",""value"":""25762""},{""name"":""conductivity-AC_1L"",""value"":""28""},{""name"":""conductivity-DC_1H"",""value"":""-761""},{""name"":""conductivity-DC_1L"",""value"":""95""},{""name"":""water-quality_1H"",""value"":""-228""},{""name"":""water-quality_1L"",""value"":""59""}]}]"
355;2020/09/18 16:24:05;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4501""},{""name"":""ph_1L"",""value"":""79""},{""name"":""dissolved-oxygen_1H"",""value"":""-89468""},{""name"":""dissolved-oxygen_1L"",""value"":""95""},{""name"":""tss-180_1H"",""value"":""-883""},{""name"":""tss-180_1L"",""value"":""46""},{""name"":""tss-90_1H"",""value"":""-166""},{""name"":""tss-90_1L"",""value"":""55""},{""name"":""temperature_1H"",""value"":""-7702""},{""name"":""temperature_1L"",""value"":""06""},{""name"":""oil-water_1H"",""value"":""4165""},{""name"":""oil-water_1L"",""value"":""80""},{""name"":""conductivity-AC_1H"",""value"":""25574""},{""name"":""conductivity-AC_1L"",""value"":""81""},{""name"":""conductivity-DC_1H"",""value"":""-727""},{""name"":""conductivity-DC_1L"",""value"":""65""},{""name"":""water-quality_1H"",""value"":""-218""},{""name"":""water-quality_1L"",""value"":""30""}]}]"
356;2020/09/18 16:24:11;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4443""},{""name"":""ph_1L"",""value"":""35""},{""name"":""dissolved-oxygen_1H"",""value"":""-88632""},{""name"":""dissolved-oxygen_1L"",""value"":""80""},{""name"":""tss-180_1H"",""value"":""-886""},{""name"":""tss-180_1L"",""value"":""43""},{""name"":""tss-90_1H"",""value"":""-162""},{""name"":""tss-90_1L"",""value"":""67""},{""name"":""temperature_1H"",""value"":""-7694""},{""name"":""temperature_1L"",""value"":""28""},{""name"":""oil-water_1H"",""value"":""4144""},{""name"":""oil-water_1L"",""value"":""56""},{""name"":""conductivity-AC_1H"",""value"":""25387""},{""name"":""conductivity-AC_1L"",""value"":""34""},{""name"":""conductivity-DC_1H"",""value"":""-693""},{""name"":""conductivity-DC_1L"",""value"":""35""},{""name"":""water-quality_1H"",""value"":""-208""},{""name"":""water-quality_1L"",""value"":""01""}]}]"
357;2020/09/18 16:24:18;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4384""},{""name"":""ph_1L"",""value"":""91""},{""name"":""dissolved-oxygen_1H"",""value"":""-87796""},{""name"":""dissolved-oxygen_1L"",""value"":""63""},{""name"":""tss-180_1H"",""value"":""-889""},{""name"":""tss-180_1L"",""value"":""40""},{""name"":""tss-90_1H"",""value"":""-158""},{""name"":""tss-90_1L"",""value"":""79""},{""name"":""temperature_1H"",""value"":""-7686""},{""name"":""temperature_1L"",""value"":""50""},{""name"":""oil-water_1H"",""value"":""4123""},{""name"":""oil-water_1L"",""value"":""32""},{""name"":""conductivity-AC_1H"",""value"":""25199""},{""name"":""conductivity-AC_1L"",""value"":""87""},{""name"":""conductivity-DC_1H"",""value"":""-659""},{""name"":""conductivity-DC_1L"",""value"":""05""},{""name"":""water-quality_1H"",""value"":""-197""},{""name"":""water-quality_1L"",""value"":""72""}]}]"
358;2020/09/18 16:24:25;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4326""},{""name"":""ph_1L"",""value"":""47""},{""name"":""dissolved-oxygen_1H"",""value"":""-86960""},{""name"":""dissolved-oxygen_1L"",""value"":""48""},{""name"":""tss-180_1H"",""value"":""-886""},{""name"":""tss-180_1L"",""value"":""43""},{""name"":""tss-90_1H"",""value"":""-154""},{""name"":""tss-90_1L"",""value"":""91""},{""name"":""temperature_1H"",""value"":""-7678""},{""name"":""temperature_1L"",""value"":""71""},{""name"":""oil-water_1H"",""value"":""4102""},{""name"":""oil-water_1L"",""value"":""08""},{""name"":""conductivity-AC_1H"",""value"":""25012""},{""name"":""conductivity-AC_1L"",""value"":""40""},{""name"":""conductivity-DC_1H"",""value"":""-624""},{""name"":""conductivity-DC_1L"",""value"":""75""},{""name"":""water-quality_1H"",""value"":""-187""},{""name"":""water-quality_1L"",""value"":""43""}]}]"
359;2020/09/18 16:24:32;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4268""},{""name"":""ph_1L"",""value"":""03""},{""name"":""dissolved-oxygen_1H"",""value"":""-86124""},{""name"":""dissolved-oxygen_1L"",""value"":""31""},{""name"":""tss-180_1H"",""value"":""-883""},{""name"":""tss-180_1L"",""value"":""46""},{""name"":""tss-90_1H"",""value"":""-151""},{""name"":""tss-90_1L"",""value"":""03""},{""name"":""temperature_1H"",""value"":""-7670""},{""name"":""temperature_1L"",""value"":""93""},{""name"":""oil-water_1H"",""value"":""4080""},{""name"":""oil-water_1L"",""value"":""84""},{""name"":""conductivity-AC_1H"",""value"":""24824""},{""name"":""conductivity-AC_1L"",""value"":""93""},{""name"":""conductivity-DC_1H"",""value"":""-590""},{""name"":""conductivity-DC_1L"",""value"":""45""},{""name"":""water-quality_1H"",""value"":""-177""},{""name"":""water-quality_1L"",""value"":""14""}]}]"
360;2020/09/18 16:24:38;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4209""},{""name"":""ph_1L"",""value"":""59""},{""name"":""dissolved-oxygen_1H"",""value"":""-85288""},{""name"":""dissolved-oxygen_1L"",""value"":""16""},{""name"":""tss-180_1H"",""value"":""-880""},{""name"":""tss-180_1L"",""value"":""49""},{""name"":""tss-90_1H"",""value"":""-147""},{""name"":""tss-90_1L"",""value"":""15""},{""name"":""temperature_1H"",""value"":""-7663""},{""name"":""temperature_1L"",""value"":""15""},{""name"":""oil-water_1H"",""value"":""4059""},{""name"":""oil-water_1L"",""value"":""60""},{""name"":""conductivity-AC_1H"",""value"":""24637""},{""name"":""conductivity-AC_1L"",""value"":""46""},{""name"":""conductivity-DC_1H"",""value"":""-556""},{""name"":""conductivity-DC_1L"",""value"":""15""},{""name"":""water-quality_1H"",""value"":""-166""},{""name"":""water-quality_1L"",""value"":""85""}]}]"
361;2020/09/18 16:24:41;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4209""},{""name"":""ph_1L"",""value"":""59""},{""name"":""dissolved-oxygen_1H"",""value"":""-85288""},{""name"":""dissolved-oxygen_1L"",""value"":""16""},{""name"":""tss-180_1H"",""value"":""-880""},{""name"":""tss-180_1L"",""value"":""49""},{""name"":""tss-90_1H"",""value"":""-147""},{""name"":""tss-90_1L"",""value"":""15""},{""name"":""temperature_1H"",""value"":""-7663""},{""name"":""temperature_1L"",""value"":""15""},{""name"":""oil-water_1H"",""value"":""4059""},{""name"":""oil-water_1L"",""value"":""60""},{""name"":""conductivity-AC_1H"",""value"":""24637""},{""name"":""conductivity-AC_1L"",""value"":""46""},{""name"":""conductivity-DC_1H"",""value"":""-556""},{""name"":""conductivity-DC_1L"",""value"":""15""},{""name"":""water-quality_1H"",""value"":""-166""},{""name"":""water-quality_1L"",""value"":""85""}]}]"
362;2020/09/18 16:24:52;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4092""},{""name"":""ph_1L"",""value"":""71""},{""name"":""dissolved-oxygen_1H"",""value"":""-83615""},{""name"":""dissolved-oxygen_1L"",""value"":""84""},{""name"":""tss-180_1H"",""value"":""-874""},{""name"":""tss-180_1L"",""value"":""54""},{""name"":""tss-90_1H"",""value"":""-139""},{""name"":""tss-90_1L"",""value"":""39""},{""name"":""temperature_1H"",""value"":""-7647""},{""name"":""temperature_1L"",""value"":""59""},{""name"":""oil-water_1H"",""value"":""4017""},{""name"":""oil-water_1L"",""value"":""12""},{""name"":""conductivity-AC_1H"",""value"":""24262""},{""name"":""conductivity-AC_1L"",""value"":""52""},{""name"":""conductivity-DC_1H"",""value"":""-487""},{""name"":""conductivity-DC_1L"",""value"":""55""},{""name"":""water-quality_1H"",""value"":""-146""},{""name"":""water-quality_1L"",""value"":""27""}]}]"
363;2020/09/18 16:25:05;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""3975""},{""name"":""ph_1L"",""value"":""83""},{""name"":""dissolved-oxygen_1H"",""value"":""-81943""},{""name"":""dissolved-oxygen_1L"",""value"":""52""},{""name"":""tss-180_1H"",""value"":""-880""},{""name"":""tss-180_1L"",""value"":""49""},{""name"":""tss-90_1H"",""value"":""-131""},{""name"":""tss-90_1L"",""value"":""63""},{""name"":""temperature_1H"",""value"":""-7632""},{""name"":""temperature_1L"",""value"":""03""},{""name"":""oil-water_1H"",""value"":""3974""},{""name"":""oil-water_1L"",""value"":""64""},{""name"":""conductivity-AC_1H"",""value"":""23887""},{""name"":""conductivity-AC_1L"",""value"":""58""},{""name"":""conductivity-DC_1H"",""value"":""-418""},{""name"":""conductivity-DC_1L"",""value"":""95""},{""name"":""water-quality_1H"",""value"":""-125""},{""name"":""water-quality_1L"",""value"":""69""}]}]"
364;2020/09/18 16:25:12;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""3917""},{""name"":""ph_1L"",""value"":""39""},{""name"":""dissolved-oxygen_1H"",""value"":""-81107""},{""name"":""dissolved-oxygen_1L"",""value"":""35""},{""name"":""tss-180_1H"",""value"":""-883""},{""name"":""tss-180_1L"",""value"":""46""},{""name"":""tss-90_1H"",""value"":""-127""},{""name"":""tss-90_1L"",""value"":""75""},{""name"":""temperature_1H"",""value"":""-7624""},{""name"":""temperature_1L"",""value"":""25""},{""name"":""oil-water_1H"",""value"":""3953""},{""name"":""oil-water_1L"",""value"":""41""},{""name"":""conductivity-AC_1H"",""value"":""23700""},{""name"":""conductivity-AC_1L"",""value"":""11""},{""name"":""conductivity-DC_1H"",""value"":""-384""},{""name"":""conductivity-DC_1L"",""value"":""65""},{""name"":""water-quality_1H"",""value"":""-115""},{""name"":""water-quality_1L"",""value"":""40""}]}]"
365;2020/09/18 16:25:19;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""3858""},{""name"":""ph_1L"",""value"":""95""},{""name"":""dissolved-oxygen_1H"",""value"":""-80271""},{""name"":""dissolved-oxygen_1L"",""value"":""20""},{""name"":""tss-180_1H"",""value"":""-886""},{""name"":""tss-180_1L"",""value"":""43""},{""name"":""tss-90_1H"",""value"":""-123""},{""name"":""tss-90_1L"",""value"":""87""},{""name"":""temperature_1H"",""value"":""-7616""},{""name"":""temperature_1L"",""value"":""47""},{""name"":""oil-water_1H"",""value"":""3932""},{""name"":""oil-water_1L"",""value"":""17""},{""name"":""conductivity-AC_1H"",""value"":""23512""},{""name"":""conductivity-AC_1L"",""value"":""64""},{""name"":""conductivity-DC_1H"",""value"":""-350""},{""name"":""conductivity-DC_1L"",""value"":""35""},{""name"":""water-quality_1H"",""value"":""-105""},{""name"":""water-quality_1L"",""value"":""11""}]}]"
366;2020/09/18 16:25:26;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""3800""},{""name"":""ph_1L"",""value"":""51""},{""name"":""dissolved-oxygen_1H"",""value"":""-79435""},{""name"":""dissolved-oxygen_1L"",""value"":""03""},{""name"":""tss-180_1H"",""value"":""-889""},{""name"":""tss-180_1L"",""value"":""40""},{""name"":""tss-90_1H"",""value"":""-119""},{""name"":""tss-90_1L"",""value"":""99""},{""name"":""temperature_1H"",""value"":""-7608""},{""name"":""temperature_1L"",""value"":""69""},{""name"":""oil-water_1H"",""value"":""3910""},{""name"":""oil-water_1L"",""value"":""93""},{""name"":""conductivity-AC_1H"",""value"":""23325""},{""name"":""conductivity-AC_1L"",""value"":""17""},{""name"":""conductivity-DC_1H"",""value"":""-316""},{""name"":""conductivity-DC_1L"",""value"":""05""},{""name"":""water-quality_1H"",""value"":""-94""},{""name"":""water-quality_1L"",""value"":""82""}]}]"
367;2020/09/18 16:25:32;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""3742""},{""name"":""ph_1L"",""value"":""07""},{""name"":""dissolved-oxygen_1H"",""value"":""-78598""},{""name"":""dissolved-oxygen_1L"",""value"":""88""},{""name"":""tss-180_1H"",""value"":""-886""},{""name"":""tss-180_1L"",""value"":""43""},{""name"":""tss-90_1H"",""value"":""-116""},{""name"":""tss-90_1L"",""value"":""11""},{""name"":""temperature_1H"",""value"":""-7600""},{""name"":""temperature_1L"",""value"":""90""},{""name"":""oil-water_1H"",""value"":""3889""},{""name"":""oil-water_1L"",""value"":""69""},{""name"":""conductivity-AC_1H"",""value"":""23137""},{""name"":""conductivity-AC_1L"",""value"":""70""},{""name"":""conductivity-DC_1H"",""value"":""-281""},{""name"":""conductivity-DC_1L"",""value"":""75""},{""name"":""water-quality_1H"",""value"":""-84""},{""name"":""water-quality_1L"",""value"":""53""}]}]"
368;2020/09/18 16:25:39;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""3683""},{""name"":""ph_1L"",""value"":""63""},{""name"":""dissolved-oxygen_1H"",""value"":""-77762""},{""name"":""dissolved-oxygen_1L"",""value"":""71""},{""name"":""tss-180_1H"",""value"":""-883""},{""name"":""tss-180_1L"",""value"":""46""},{""name"":""tss-90_1H"",""value"":""-112""},{""name"":""tss-90_1L"",""value"":""23""},{""name"":""temperature_1H"",""value"":""-7593""},{""name"":""temperature_1L"",""value"":""12""},{""name"":""oil-water_1H"",""value"":""3868""},{""name"":""oil-water_1L"",""value"":""45""},{""name"":""conductivity-AC_1H"",""value"":""22950""},{""name"":""conductivity-AC_1L"",""value"":""23""},{""name"":""conductivity-DC_1H"",""value"":""-247""},{""name"":""conductivity-DC_1L"",""value"":""45""},{""name"":""water-quality_1H"",""value"":""-74""},{""name"":""water-quality_1L"",""value"":""24""}]}]"
369;2020/09/18 16:25:46;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""3625""},{""name"":""ph_1L"",""value"":""19""},{""name"":""dissolved-oxygen_1H"",""value"":""-76926""},{""name"":""dissolved-oxygen_1L"",""value"":""55""},{""name"":""tss-180_1H"",""value"":""-880""},{""name"":""tss-180_1L"",""value"":""49""},{""name"":""tss-90_1H"",""value"":""-108""},{""name"":""tss-90_1L"",""value"":""35""},{""name"":""temperature_1H"",""value"":""-7585""},{""name"":""temperature_1L"",""value"":""34""},{""name"":""oil-water_1H"",""value"":""3847""},{""name"":""oil-water_1L"",""value"":""21""},{""name"":""conductivity-AC_1H"",""value"":""22762""},{""name"":""conductivity-AC_1L"",""value"":""76""},{""name"":""conductivity-DC_1H"",""value"":""-213""},{""name"":""conductivity-DC_1L"",""value"":""15""},{""name"":""water-quality_1H"",""value"":""-63""},{""name"":""water-quality_1L"",""value"":""95""}]}]"
370;2020/09/18 16:25:52;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""3566""},{""name"":""ph_1L"",""value"":""75""},{""name"":""dissolved-oxygen_1H"",""value"":""-76090""},{""name"":""dissolved-oxygen_1L"",""value"":""39""},{""name"":""tss-180_1H"",""value"":""-877""},{""name"":""tss-180_1L"",""value"":""52""},{""name"":""tss-90_1H"",""value"":""-104""},{""name"":""tss-90_1L"",""value"":""47""},{""name"":""temperature_1H"",""value"":""-7577""},{""name"":""temperature_1L"",""value"":""56""},{""name"":""oil-water_1H"",""value"":""3825""},{""name"":""oil-water_1L"",""value"":""97""},{""name"":""conductivity-AC_1H"",""value"":""22575""},{""name"":""conductivity-AC_1L"",""value"":""29""},{""name"":""conductivity-DC_1H"",""value"":""-178""},{""name"":""conductivity-DC_1L"",""value"":""85""},{""name"":""water-quality_1H"",""value"":""-53""},{""name"":""water-quality_1L"",""value"":""66""}]}]"
371;2020/09/18 16:25:59;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""3508""},{""name"":""ph_1L"",""value"":""31""},{""name"":""dissolved-oxygen_1H"",""value"":""-75254""},{""name"":""dissolved-oxygen_1L"",""value"":""23""},{""name"":""tss-180_1H"",""value"":""-874""},{""name"":""tss-180_1L"",""value"":""54""},{""name"":""tss-90_1H"",""value"":""-100""},{""name"":""tss-90_1L"",""value"":""59""},{""name"":""temperature_1H"",""value"":""-7569""},{""name"":""temperature_1L"",""value"":""78""},{""name"":""oil-water_1H"",""value"":""3804""},{""name"":""oil-water_1L"",""value"":""73""},{""name"":""conductivity-AC_1H"",""value"":""22387""},{""name"":""conductivity-AC_1L"",""value"":""82""},{""name"":""conductivity-DC_1H"",""value"":""-144""},{""name"":""conductivity-DC_1L"",""value"":""55""},{""name"":""water-quality_1H"",""value"":""-43""},{""name"":""water-quality_1L"",""value"":""37""}]}]"
372;2020/09/18 16:26:06;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""3566""},{""name"":""ph_1L"",""value"":""75""},{""name"":""dissolved-oxygen_1H"",""value"":""-76090""},{""name"":""dissolved-oxygen_1L"",""value"":""39""},{""name"":""tss-180_1H"",""value"":""-877""},{""name"":""tss-180_1L"",""value"":""52""},{""name"":""tss-90_1H"",""value"":""-104""},{""name"":""tss-90_1L"",""value"":""47""},{""name"":""temperature_1H"",""value"":""-7562""},{""name"":""temperature_1L"",""value"":""00""},{""name"":""oil-water_1H"",""value"":""3783""},{""name"":""oil-water_1L"",""value"":""49""},{""name"":""conductivity-AC_1H"",""value"":""22575""},{""name"":""conductivity-AC_1L"",""value"":""29""},{""name"":""conductivity-DC_1H"",""value"":""-178""},{""name"":""conductivity-DC_1L"",""value"":""85""},{""name"":""water-quality_1H"",""value"":""-53""},{""name"":""water-quality_1L"",""value"":""66""}]}]"
373;2020/09/18 16:26:13;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""3625""},{""name"":""ph_1L"",""value"":""19""},{""name"":""dissolved-oxygen_1H"",""value"":""-76926""},{""name"":""dissolved-oxygen_1L"",""value"":""55""},{""name"":""tss-180_1H"",""value"":""-880""},{""name"":""tss-180_1L"",""value"":""49""},{""name"":""tss-90_1H"",""value"":""-108""},{""name"":""tss-90_1L"",""value"":""35""},{""name"":""temperature_1H"",""value"":""-7554""},{""name"":""temperature_1L"",""value"":""22""},{""name"":""oil-water_1H"",""value"":""3762""},{""name"":""oil-water_1L"",""value"":""25""},{""name"":""conductivity-AC_1H"",""value"":""22762""},{""name"":""conductivity-AC_1L"",""value"":""76""},{""name"":""conductivity-DC_1H"",""value"":""-213""},{""name"":""conductivity-DC_1L"",""value"":""15""},{""name"":""water-quality_1H"",""value"":""-63""},{""name"":""water-quality_1L"",""value"":""95""}]}]"
374;2020/09/18 16:26:19;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""3683""},{""name"":""ph_1L"",""value"":""63""},{""name"":""dissolved-oxygen_1H"",""value"":""-77762""},{""name"":""dissolved-oxygen_1L"",""value"":""71""},{""name"":""tss-180_1H"",""value"":""-883""},{""name"":""tss-180_1L"",""value"":""46""},{""name"":""tss-90_1H"",""value"":""-112""},{""name"":""tss-90_1L"",""value"":""23""},{""name"":""temperature_1H"",""value"":""-7546""},{""name"":""temperature_1L"",""value"":""44""},{""name"":""oil-water_1H"",""value"":""3741""},{""name"":""oil-water_1L"",""value"":""02""},{""name"":""conductivity-AC_1H"",""value"":""22950""},{""name"":""conductivity-AC_1L"",""value"":""23""},{""name"":""conductivity-DC_1H"",""value"":""-247""},{""name"":""conductivity-DC_1L"",""value"":""45""},{""name"":""water-quality_1H"",""value"":""-74""},{""name"":""water-quality_1L"",""value"":""24""}]}]"
375;2020/09/18 16:26:26;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""3742""},{""name"":""ph_1L"",""value"":""07""},{""name"":""dissolved-oxygen_1H"",""value"":""-78598""},{""name"":""dissolved-oxygen_1L"",""value"":""88""},{""name"":""tss-180_1H"",""value"":""-886""},{""name"":""tss-180_1L"",""value"":""43""},{""name"":""tss-90_1H"",""value"":""-116""},{""name"":""tss-90_1L"",""value"":""11""},{""name"":""temperature_1H"",""value"":""-7538""},{""name"":""temperature_1L"",""value"":""66""},{""name"":""oil-water_1H"",""value"":""3719""},{""name"":""oil-water_1L"",""value"":""78""},{""name"":""conductivity-AC_1H"",""value"":""23137""},{""name"":""conductivity-AC_1L"",""value"":""70""},{""name"":""conductivity-DC_1H"",""value"":""-281""},{""name"":""conductivity-DC_1L"",""value"":""75""},{""name"":""water-quality_1H"",""value"":""-84""},{""name"":""water-quality_1L"",""value"":""53""}]}]"
376;2020/09/18 16:26:33;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""3800""},{""name"":""ph_1L"",""value"":""51""},{""name"":""dissolved-oxygen_1H"",""value"":""-79435""},{""name"":""dissolved-oxygen_1L"",""value"":""03""},{""name"":""tss-180_1H"",""value"":""-889""},{""name"":""tss-180_1L"",""value"":""40""},{""name"":""tss-90_1H"",""value"":""-119""},{""name"":""tss-90_1L"",""value"":""99""},{""name"":""temperature_1H"",""value"":""-7530""},{""name"":""temperature_1L"",""value"":""88""},{""name"":""oil-water_1H"",""value"":""3698""},{""name"":""oil-water_1L"",""value"":""54""},{""name"":""conductivity-AC_1H"",""value"":""23325""},{""name"":""conductivity-AC_1L"",""value"":""17""},{""name"":""conductivity-DC_1H"",""value"":""-316""},{""name"":""conductivity-DC_1L"",""value"":""05""},{""name"":""water-quality_1H"",""value"":""-94""},{""name"":""water-quality_1L"",""value"":""82""}]}]"
377;2020/09/18 16:26:40;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""3858""},{""name"":""ph_1L"",""value"":""95""},{""name"":""dissolved-oxygen_1H"",""value"":""-80271""},{""name"":""dissolved-oxygen_1L"",""value"":""20""},{""name"":""tss-180_1H"",""value"":""-886""},{""name"":""tss-180_1L"",""value"":""43""},{""name"":""tss-90_1H"",""value"":""-123""},{""name"":""tss-90_1L"",""value"":""87""},{""name"":""temperature_1H"",""value"":""-7523""},{""name"":""temperature_1L"",""value"":""09""},{""name"":""oil-water_1H"",""value"":""3677""},{""name"":""oil-water_1L"",""value"":""30""},{""name"":""conductivity-AC_1H"",""value"":""23512""},{""name"":""conductivity-AC_1L"",""value"":""64""},{""name"":""conductivity-DC_1H"",""value"":""-350""},{""name"":""conductivity-DC_1L"",""value"":""35""},{""name"":""water-quality_1H"",""value"":""-105""},{""name"":""water-quality_1L"",""value"":""11""}]}]"
378;2020/09/18 16:26:46;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""3917""},{""name"":""ph_1L"",""value"":""39""},{""name"":""dissolved-oxygen_1H"",""value"":""-81107""},{""name"":""dissolved-oxygen_1L"",""value"":""35""},{""name"":""tss-180_1H"",""value"":""-883""},{""name"":""tss-180_1L"",""value"":""46""},{""name"":""tss-90_1H"",""value"":""-127""},{""name"":""tss-90_1L"",""value"":""75""},{""name"":""temperature_1H"",""value"":""-7515""},{""name"":""temperature_1L"",""value"":""31""},{""name"":""oil-water_1H"",""value"":""3656""},{""name"":""oil-water_1L"",""value"":""06""},{""name"":""conductivity-AC_1H"",""value"":""23700""},{""name"":""conductivity-AC_1L"",""value"":""11""},{""name"":""conductivity-DC_1H"",""value"":""-384""},{""name"":""conductivity-DC_1L"",""value"":""65""},{""name"":""water-quality_1H"",""value"":""-115""},{""name"":""water-quality_1L"",""value"":""40""}]}]"
