id;fecha;resistivity-1;capitance-4;temperature;laminar_1H;laminar_1L;capitance-5;resistivity-3;capitance-1;resistivity-2;capitance-6;resistivity-4;resistivity-5;resistivity-6;capitance-2;capitance-3;turbulent_1H;turbulent_1L;turb_laminar_1H;turb_laminar_1L;flow_regimen;resistivity-2_1H;resistivity-2_1L;watercut_1H;watercut_1L;ph;dissolved-oxygen;tss-180;tss-90;oil-water;conductivity-AC;conductivity-DC;ph_1H;ph_1L;dissolved-oxygen_1H;dissolved-oxygen_1L;tss-180_1H;tss-180_1L;tss-90_1H;tss-90_1L;temperature_1H;temperature_1L;oil-water_1H;oil-water_1L;conductivity-AC_1H;conductivity-AC_1L;conductivity-DC_1H;conductivity-DC_1L;water-quality_1H;water-quality_1L;PH_1H;PH_1L;Conductivity-AC_1H;Conductivity-AC_1L
395;2020/09/18 16:29:28;;;;;;;;;;;;;;;;;;;;;;;;;4034;;;;;;;4034;27;;;;;;;;;;;;;;;;;;;;
396;2020/09/18 16:29:34;;;;;;;;;;;;;;;;;;;;;;;;;3975;;;;;;;3975;83;;;;;;;;;;;;;;;;;;;;
397;2020/09/18 16:29:41;;;;;;;;;;;;;;;;;;;;;;;;;3917;;;;;;;3917;39;;;;;;;;;;;;;;;;;;;;
398;2020/09/18 16:29:48;;;;;;;;;;;;;;;;;;;;;;;;;3858;;;;;;;3858;95;;;;;;;;;;;;;;;;;;;;
399;2020/09/18 16:29:55;;;;;;;;;;;;;;;;;;;;;;;;;3800;;;;;;;3800;51;;;;;;;;;;;;;;;;;;;;
400;2020/09/18 16:30:01;;;;;;;;;;;;;;;;;;;;;;;;;3742;;;;;;;3742;07;;;;;;;;;;;;;;;;;;;;
401;2020/09/18 16:30:08;;;;;;;;;;;;;;;;;;;;;;;;;3683;;;;;;;3683;63;;;;;;;;;;;;;;;;;;;;
402;2020/09/18 16:30:15;;;;;;;;;;;;;;;;;;;;;;;;;3625;;;;;;;3625;19;;;;;;;;;;;;;;;;;;;;
403;2020/09/18 16:30:21;;;;;;;;;;;;;;;;;;;;;;;;;3566;-92813;;;;;;3566;75;-92813;59;;;;;;;;;;;;;;;;;;
404;2020/09/18 16:30:28;;;;;;;;;;;;;;;;;;;;;;;;;3508;-91977;;;;;;3508;31;-91977;44;;;;;;;;;;;;;;;;;;
405;2020/09/18 16:30:35;;;;;;;;;;;;;;;;;;;;;;;;;3566;-91141;;;;;;3566;75;-91141;27;;;;;;;;;;;;;;;;;;
406;2020/09/18 16:30:42;;;;;;;;;;;;;;;;;;;;;;;;;3625;-90305;;;;;;3625;19;-90305;12;;;;;;;;;;;;;;;;;;
407;2020/09/18 16:30:48;;;;;;;;;;;;;;;;;;;;;;;;;3683;;;;;;;3683;63;;;;;;;;;;;;;;;;;;;;
408;2020/09/18 16:30:55;;;;;;;;;;;;;;;;;;;;;;;;;3742;;;;2870;;;3742;07;;;;;;;;;2870;22;;;;;;;;;;
409;2020/09/18 16:31:02;;;;;;;;;;;;;;;;;;;;;;;;;3800;;;;2848;;;3800;51;;;;;;;;;2848;98;;;;;;;;;;
410;2020/09/18 16:31:09;;;;;;;;;;;;;;;;;;;;;;;;;3858;;;;2827;;;3858;95;;;;;;;;;2827;74;;;;;;;;;;
411;2020/09/18 16:31:15;;;;;;;;;;;;;;;;;;;;;;;;;3917;;;;2806;;;3917;39;;;;;;;;;2806;50;;;;;;;;;;
412;2020/09/18 16:31:22;;;;;;;;;;;;;;;;;;;;;;;;;3975;;;;2785;;;3975;83;;;;;;;;;2785;26;;;;;;;;;;
413;2020/09/18 16:31:29;;;;;;;;;;;;;;;;;;;;;;;;;4034;;;;2764;;;4034;27;;;;;;;;;2764;02;;;;;;;;;;
414;2020/09/18 16:31:35;;;;;;;;;;;;;;;;;;;;;;;;;4092;;;;2742;;;4092;71;;;;;;;;;2742;78;;;;;;;;;;
415;2020/09/18 16:31:42;;;;;;;;;;;;;;;;;;;;;;;;;4151;;;;2721;;;4151;15;;;;;;;;;2721;54;;;;;;;;;;
416;2020/09/18 16:31:49;;;;;;;;;;;;;;;;;;;;;;;;;4209;;;;2700;;;4209;59;;;;;;;;;2700;30;;;;;;;;;;
417;2020/09/18 16:31:56;;;;;;;;;;;;;;;;;;;;;;;;;4268;;;;2679;;;4268;03;;;;;;;;;2679;07;;;;;;;;;;
418;2020/09/18 16:32:02;;;;;;;;;;;;;;;;;;;;;;;;;4326;;;;2657;;;4326;47;;;;;;;;;2657;83;;;;;;;;;;
419;2020/09/18 16:32:16;;;;;;;;;;;;;;;;;;;;;;;;;4443;;;;2615;;;4443;35;;;;;;;;;2615;35;;;;;;;;;;
420;2020/09/18 16:32:23;;;;;;;;;;;;;;;;;;;;;;;;;4501;;;;2594;;;4501;79;;;;;;;;;2594;11;;;;;;;;;;
421;2020/09/18 16:32:29;;;;;;;;;;;;;;;;;;;;;;;;;4560;;;;2572;;;4560;23;;;;;;;;;2572;87;;;;;;;;;;
422;2020/09/18 16:32:36;;;;;;;;;;;;;;;;;;;;;;;;;4618;;;;2551;;;4618;67;;;;;;;;;2551;63;;;;;;;;;;
423;2020/09/18 16:32:43;;;;;;;;;;;;;;;;;;;;;;;;;4677;;;;2530;;;4677;11;;;;;;;;;2530;39;;;;;;;;;;
424;2020/09/18 16:32:49;;;;;;;;;;;;;;;;;;;;;;;;;4618;;;;2509;;;4618;67;;;;;;;;;2509;15;;;;;;;;;;
425;2020/09/18 16:32:56;;;;;;;;;;;;;;;;;;;;;;;;;4560;;;;2487;;;4560;23;;;;;;;;;2487;91;;;;;;;;;;
426;2020/09/18 16:33:03;;;;;;;;;;;;;;;;;;;;;;;;;4501;;;;2466;;;4501;79;;;;;;;;;2466;68;;;;;;;;;;
427;2020/09/18 16:33:10;;;;;;;;;;;;;;;;;;;;;;;;;4443;;;;2445;;;4443;35;;;;;;;;;2445;44;;;;;;;;;;
428;2020/09/18 16:33:16;;;;;;;;;;;;;;;;;;;;;;;;;4384;;;;2424;;;4384;91;;;;;;;;;2424;20;;;;;;;;;;
429;2020/09/18 16:33:23;;;;;;;;;;;;;;;;;;;;;;;;;4326;;;;2402;;;4326;47;;;;;;;;;2402;96;;;;;;;;;;
430;2020/09/18 16:33:30;;;;;;;;;;;;;;;;;;;;;;;;;4268;;;;2381;;;4268;03;;;;;;;;;2381;72;;;;;;;;;;
431;2020/09/18 16:33:37;;;;;;;;;;;;;;;;;;;;;;;;;4209;;;;2360;;;4209;59;;;;;;;;;2360;48;;;;;;;;;;
432;2020/09/18 16:33:43;;;;;;;;;;;;;;;;;;;;;;;;;4151;;;;2339;;;4151;15;;;;;;;;;2339;24;;;;;;;;;;
433;2020/09/18 16:33:50;;;;;;;;;;;;;;;;;;;;;;;;;4092;;;;2318;;;4092;71;;;;;;;;;2318;00;;;;;;;;;;
434;2020/09/18 16:34:03;;;;;;;;;;;;;;;;;;;;;;;;;3975;;;;2275;;;3975;83;;;;;;;;;2275;52;;;;;;;;;;
435;2020/09/18 16:34:10;;;;;;;;;;;;;;;;;;;;;;;;;3917;;;;2254;;;3917;39;;;;;;;;;2254;29;;;;;;;;;;
436;2020/09/18 16:34:17;;;;;;;;;;;;;;;;;;;;;;;;;3858;;;;2233;;;3858;95;;;;;;;;;2233;05;;;;;;;;;;
437;2020/09/18 16:34:24;;;;;;;;;;;;;;;;;;;;;;;;;3800;;;;2211;;;3800;51;;;;;;;;;2211;81;;;;;;;;;;
438;2020/09/18 16:34:30;;;;;;;;;;;;;;;;;;;;;;;;;3742;;;;2190;;;3742;07;;;;;;;;;2190;57;;;;;;;;;;
439;2020/09/18 16:34:37;;;;;;;;;;;;;;;;;;;;;;;;;3683;;;;2169;;;3683;63;;;;;;;;;2169;33;;;;;;;;;;
440;2020/09/18 16:34:44;;;;;;;;;;;;;;;;;;;;;;;;;3625;;;;2148;;;3625;19;;;;;;;;;2148;09;;;;;;;;;;
441;2020/09/18 16:34:57;;;;;;;;;;;;;;;;;;;;;;;;;3508;;;;2105;;;3508;31;;;;;;;;;2105;61;;;;;;;;;;
442;2020/09/18 16:35:11;;;;;;;;;;;;;;;;;;;;;;;;;3625;;;;2148;;;3625;19;;;;;;;;;2148;09;;;;;;;;;;
443;2020/09/18 16:35:17;;;;;;;;;;;;;;;;;;;;;;;;;3683;;;;2169;;;3683;63;;;;;;;;;2169;33;;;;;;;;;;
444;2020/09/18 16:35:24;;;;;;;;;;;;;;;;;;;;;;;;;3742;;;;2190;;;3742;07;;;;;;;;;2190;57;;;;;;;;;;
445;2020/09/18 16:35:31;;;;;;;;;;;;;;;;;;;;;;;;;3800;;;;2211;;;3800;51;;;;;;;;;2211;81;;;;;;;;;;
446;2020/09/18 16:35:38;;;;;;;;;;;;;;;;;;;;;;;;;3858;;;;2233;;;3858;95;;;;;;;;;2233;05;;;;;;;;;;
447;2020/09/18 16:35:44;;;;;;;;;;;;;;;;;;;;;;;;;3917;;;;2254;;;3917;39;;;;;;;;;2254;29;;;;;;;;;;
448;2020/09/18 16:35:51;;;;;;;;;;;;;;;;;;;;;;;;;3975;;;;2275;;;3975;83;;;;;;;;;2275;52;;;;;;;;;;
449;2020/09/18 16:35:58;;;;;;;;;;;;;;;;;;;;;;;;;4034;;;;2296;;;4034;27;;;;;;;;;2296;76;;;;;;;;;;
450;2020/09/18 16:36:04;;;;;;;;;;;;;;;;;;;;;;;;;4092;;;;2318;;;4092;71;;;;;;;;;2318;00;;;;;;;;;;
451;2020/09/18 16:36:18;;;;;;;;;;;;;;;;;;;;;;;;;4209;;;;2360;;;4209;59;;;;;;;;;2360;48;;;;;;;;;;
452;2020/09/18 16:36:25;;;;;;;;;;;;;;;;;;;;;;;;;4268;;;;2381;;;4268;03;;;;;;;;;2381;72;;;;;;;;;;
453;2020/09/18 16:36:31;;;;;;;;;;;;;;;;;;;;;;;;;4326;;;;2402;;;4326;47;;;;;;;;;2402;96;;;;;;;;;;
454;2020/09/18 16:36:38;;;;;;;;;;;;;;;;;;;;;;;;;4384;;;;2424;;;4384;91;;;;;;;;;2424;20;;;;;;;;;;
455;2020/09/18 16:36:45;;;;;;;;;;;;;;;;;;;;;;;;;4443;;;;2445;;;4443;35;;;;;;;;;2445;44;;;;;;;;;;
456;2020/09/18 16:36:51;;;;;;;;;;;;;;;;;;;;;;;;;4501;;;;2466;;;4501;79;;;;;;;;;2466;68;;;;;;;;;;
457;2020/09/18 16:36:58;;;;;;;;;;;;;;;;;;;;;;;;;4560;;;;2487;;;4560;23;;;;;;;;;2487;91;;;;;;;;;;
458;2020/09/18 16:37:05;;;;;;;;;;;;;;;;;;;;;;;;;4618;;;;2509;;;4618;67;;;;;;;;;2509;15;;;;;;;;;;
459;2020/09/18 16:37:12;;;;;;;;;;;;;;;;;;;;;;;;;4677;;;;2530;;;4677;11;;;;;;;;;2530;39;;;;;;;;;;
460;2020/09/18 16:37:19;;;;;;;;;;;;;;;;;;;;;;;;;4618;;;;2551;;;4618;67;;;;;;;;;2551;63;;;;;;;;;;
461;2020/09/18 16:37:25;;;;;;;;;;;;;;;;;;;;;;;;;4560;;;;2572;;;4560;23;;;;;;;;;2572;87;;;;;;;;;;
462;2020/09/18 16:37:32;;;;;;;;;;;;;;;;;;;;;;;;;4501;;;;2594;;;4501;79;;;;;;;;;2594;11;;;;;;;;;;
463;2020/09/18 16:37:39;;;;;;;;;;;;;;;;;;;;;;;;;4443;;;;2615;25387;;4443;35;;;;;;;;;2615;35;25387;34;;;;;;;;
464;2020/09/18 16:37:45;;;;;;;;;;;;;;;;;;;;;;;;;4384;;;;2636;25199;;4384;91;;;;;;;;;2636;59;25199;87;;;;;;;;
465;2020/09/18 16:37:52;;;;;;;;;;;;;;;;;;;;;;;;;4326;;;;2657;25012;;4326;47;;;;;;;;;2657;83;25012;40;;;;;;;;
466;2020/09/18 16:37:59;;;;;;;;;;;;;;;;;;;;;;;;;4268;;;;2679;24824;;4268;03;;;;;;;;;2679;07;24824;93;;;;;;;;
467;2020/09/18 16:38:05;;;;;;;;;;;;;;;;;;;;;;;;;4209;;;;2700;24637;;4209;59;;;;;;;;;2700;30;24637;46;;;;;;;;
468;2020/09/18 16:38:12;;;;;;;;;;;;;;;;;;;;;;;;;4151;;;;2721;24449;;4151;15;;;;;;;;;2721;54;24449;99;;;;;;;;
469;2020/09/18 16:38:19;;;;;;;;;;;;;;;;;;;;;;;;;4092;;;;2742;24262;;4092;71;;;;;;;;;2742;78;24262;52;;;;;;;;
470;2020/09/18 16:38:26;;;;;;;;;;;;;;;;;;;;;;;;;4034;;;;2764;24075;;4034;27;;;;;;;;;2764;02;24075;05;;;;;;;;
471;2020/09/18 16:38:32;;;;;;;;;;;;;;;;;;;;;;;;;3975;;;;2785;23887;;3975;83;;;;;;;;;2785;26;23887;58;;;;;;;;
472;2020/09/18 16:38:39;;;;;;;;;;;;;;;;;;;;;;;;;3917;;;;2806;23700;;3917;39;;;;;;;;;2806;50;23700;11;;;;;;;;
473;2020/09/18 16:38:46;;;;;;;;;;;;;;;;;;;;;;;;;3858;;;;2827;23512;;3858;95;;;;;;;;;2827;74;23512;64;;;;;;;;
474;2020/09/18 16:38:53;;;;;;;;;;;;;;;;;;;;;;;;;3800;;;;2848;23325;;3800;51;;;;;;;;;2848;98;23325;17;;;;;;;;
475;2020/09/18 16:38:59;;;;;;;;;;;;;;;;;;;;;;;;;3742;;;;2870;23137;;3742;07;;;;;;;;;2870;22;23137;70;;;;;;;;
476;2020/09/18 16:39:06;;;;;;;;;;;;;;;;;;;;;;;;;3683;;;;2891;22950;;3683;63;;;;;;;;;2891;46;22950;23;;;;;;;;
477;2020/09/18 16:39:13;;;;;;;;;;;;;;;;;;;;;;;;;3625;;;;2912;22762;;3625;19;;;;;;;;;2912;69;22762;76;;;;;;;;
478;2020/09/18 16:39:19;;;;;;;;;;;;;;;;;;;;;;;;;3566;;;;2933;22575;;3566;75;;;;;;;;;2933;93;22575;29;;;;;;;;
479;2020/09/18 16:39:26;;;;;;;;;;;;;;;;;;;;;;;;;3508;;;;2955;22387;;3508;31;;;;;;;;;2955;17;22387;82;;;;;;;;
480;2020/09/18 16:39:33;;;;;;;;;;;;;;;;;;;;;;;;;3566;;;;2976;22575;;3566;75;;;;;;;;;2976;41;22575;29;;;;;;;;
481;2020/09/18 16:39:40;;;;;;;;;;;;;;;;;;;;;;;;;3625;;;;2997;22762;;3625;19;;;;;;;;;2997;65;22762;76;;;;;;;;
482;2020/09/18 16:39:46;;;;;;;;;;;;;;;;;;;;;;;;;3683;;;;3018;22950;;3683;63;;;;;;;;;3018;89;22950;23;;;;;;;;
483;2020/09/18 16:39:53;;;;;;;;;;;;;;;;;;;;;;;;;3742;;;;3040;23137;;3742;07;;;;;;;;;3040;13;23137;70;;;;;;;;
484;2020/09/18 16:40:00;;;;;;;;;;;;;;;;;;;;;;;;;3800;;;;3061;23325;;3800;51;;;;;;;;;3061;37;23325;17;;;;;;;;
485;2020/09/18 16:40:06;;;;;;;;;;;;;;;;;;;;;;;;;3858;;;;3082;23512;;3858;95;;;;;;;;;3082;61;23512;64;;;;;;;;
486;2020/09/18 16:40:20;;;;;;;;;;;;;;;;;;;;;;;;;3975;;;;3125;23887;;3975;83;;;;;;;;;3125;08;23887;58;;;;;;;;
487;2020/09/18 16:40:27;;;;;;;;;;;;;;;;;;;;;;;;;4034;;;;3146;24075;;4034;27;;;;;;;;;3146;32;24075;05;;;;;;;;
488;2020/09/18 16:40:33;;;;;;;;;;;;;;;;;;;;;;;;;4092;;;;3167;24262;;4092;71;;;;;;;;;3167;56;24262;52;;;;;;;;
489;2020/09/18 16:40:40;;;;;;;;;;;;;;;;;;;;;;;;;4151;;;;3188;24449;;4151;15;;;;;;;;;3188;80;24449;99;;;;;;;;
490;2020/09/18 16:40:47;;;;;;;;;;;;;;;;;;;;;;;;;4209;;;;3210;24637;;4209;59;;;;;;;;;3210;04;24637;46;;;;;;;;
491;2020/09/18 16:40:54;;;;;;;;;;;;;;;;;;;;;;;;;4268;;;;3231;24824;;4268;03;;;;;;;;;3231;28;24824;93;;;;;;;;
492;2020/09/18 16:41:00;;;;;;;;;;;;;;;;;;;;;;;;;4326;;;;3252;25012;;4326;47;;;;;;;;;3252;52;25012;40;;;;;;;;
493;2020/09/18 16:41:07;;;;;;;;;;;;;;;;;;;;;;;;;4384;;;;3273;25199;;4384;91;;;;;;;;;3273;76;25199;87;;;;;;;;
494;2020/09/18 16:41:14;;;;;;;;;;;;;;;;;;;;;;;;;4443;;;;3295;25387;;4443;35;;;;;;;;;3295;00;25387;34;;;;;;;;
495;2020/09/18 16:41:20;;;;;;;;;;;;;;;;;;;;;;;;;4501;;;;3316;25574;;4501;79;;;;;;;;;3316;24;25574;81;;;;;;;;
496;2020/09/18 16:41:27;;;;;;;;;;;;;;;;;;;;;;;;;4560;;;;3337;25762;;4560;23;;;;;;;;;3337;47;25762;28;;;;;;;;
497;2020/09/18 16:41:34;;;;;;;;;;;;;;;;;;;;;;;;;4618;;;;3358;25949;;4618;67;;;;;;;;;3358;71;25949;75;;;;;;;;
498;2020/09/18 16:41:41;;;;;;;;;;;;;;;;;;;;;;;;;4677;;;;3379;26137;;4677;11;;;;;;;;;3379;95;26137;22;;;;;;;;
499;2020/09/18 16:41:47;;;;;;;;;;;;;;;;;;;;;;;;;4618;;;;3401;25949;;4618;67;;;;;;;;;3401;19;25949;75;;;;;;;;
500;2020/09/18 16:41:54;;;;;;;;;;;;;;;;;;;;;;;;;4560;;;;3422;25762;;4560;23;;;;;;;;;3422;43;25762;28;;;;;;;;
501;2020/09/18 16:42:01;;;;;;;;;;;;;;;;;;;;;;;;;4501;;;;3443;25574;;4501;79;;;;;;;;;3443;67;25574;81;;;;;;;;
502;2020/09/18 16:42:08;;;;;;;;;;;;;;;;;;;;;;;;;4443;;;;3464;25387;;4443;35;;;;;;;;;3464;91;25387;34;;;;;;;;
503;2020/09/18 16:42:14;;;;;;;;;;;;;;;;;;;;;;;;;4384;;;;3486;25199;;4384;91;;;;;;;;;3486;15;25199;87;;;;;;;;
504;2020/09/18 16:42:21;;;;;;;;;;;;;;;;;;;;;;;;;4326;;;;3507;25012;;4326;47;;;;;;;;;3507;39;25012;40;;;;;;;;
505;2020/09/18 16:42:28;;;;;;;;;;;;;;;;;;;;;;;;;4268;;;;3528;24824;;4268;03;;;;;;;;;3528;63;24824;93;;;;;;;;
506;2020/09/18 16:42:34;;;;;;;;;;;;;;;;;;;;;;;;;4209;;;;3549;24637;;4209;59;;;;;;;;;3549;86;24637;46;;;;;;;;
507;2020/09/18 16:42:41;;;;;;;;;;;;;;;;;;;;;;;;;4151;;;;3571;24449;;4151;15;;;;;;;;;3571;10;24449;99;;;;;;;;
508;2020/09/18 16:42:48;;;;;;;;;;;;;;;;;;;;;;;;;4092;;;;3592;24262;;4092;71;;;;;;;;;3592;34;24262;52;;;;;;;;
509;2020/09/18 16:42:55;;;;;;;;;;;;;;;;;;;;;;;;;4034;;;;3613;24075;;4034;27;;;;;;;;;3613;58;24075;05;;;;;;;;
510;2020/09/18 16:43:01;;;;;;;;;;;;;;;;;;;;;;;;;3975;;;;3634;23887;;3975;83;;;;;;;;;3634;82;23887;58;;;;;;;;
511;2020/09/18 16:43:08;;;;;;;;;;;;;;;;;;;;;;;;;3917;;;;3656;23700;;3917;39;;;;;;;;;3656;06;23700;11;;;;;;;;
512;2020/09/18 16:43:15;;;;;;;;;;;;;;;;;;;;;;;;;3858;;;;3677;23512;;3858;95;;;;;;;;;3677;30;23512;64;;;;;;;;
513;2020/09/18 16:43:21;;;;;;;;;;;;;;;;;;;;;;;;;3800;;;;3698;23325;;3800;51;;;;;;;;;3698;54;23325;17;;;;;;;;
514;2020/09/18 16:43:28;;;;;;;;;;;;;;;;;;;;;;;;;3742;;;;3719;23137;;3742;07;;;;;;;;;3719;78;23137;70;;;;;;;;
515;2020/09/18 16:43:35;;;;;;;;;;;;;;;;;;;;;;;;;3683;;;;3741;22950;;3683;63;;;;;;;;;3741;02;22950;23;;;;;;;;
516;2020/09/18 16:43:42;;;;;;;;;;;;;;;;;;;;;;;;;3625;;;;3762;22762;;3625;19;;;;;;;;;3762;25;22762;76;;;;;;;;
517;2020/09/18 16:43:48;;;;;;;;;;;;;;;;;;;;;;;;;3566;;;;3783;22575;;3566;75;;;;;;;;;3783;49;22575;29;;;;;;;;
518;2020/09/18 16:43:55;;;;;;;;;;;;;;;;;;;;;;;;;3508;;;;3804;22387;;3508;31;;;;;;;;;3804;73;22387;82;;;;;;;;
519;2020/09/18 16:44:02;;;;;;;;;;;;;;;;;;;;;;;;;3566;;;;3825;22575;;3566;75;;;;;;;;;3825;97;22575;29;;;;;;;;
520;2020/09/18 16:44:09;;;;;;;;;;;;;;;;;;;;;;;;;3625;;;;3847;22762;;3625;19;;;;;;;;;3847;21;22762;76;;;;;;;;
521;2020/09/18 16:44:15;;;;;;;;;;;;;;;;;;;;;;;;;3683;;;;3868;22950;;3683;63;;;;;;;;;3868;45;22950;23;;;;;;;;
522;2020/09/18 16:44:22;;;;;;;;;;;;;;;;;;;;;;;;;3742;;;;3889;23137;;3742;07;;;;;;;;;3889;69;23137;70;;;;;;;;
523;2020/09/18 16:44:29;;;;;;;;;;;;;;;;;;;;;;;;;3800;;;;3910;23325;;3800;51;;;;;;;;;3910;93;23325;17;;;;;;;;
524;2020/09/18 16:44:35;;;;;;;;;;;;;;;;;;;;;;;;;3858;;;;3932;23512;;3858;95;;;;;;;;;3932;17;23512;64;;;;;;;;
525;2020/09/18 16:44:42;;;;;;;;;;;;;;;;;;;;;;;;;3917;;;;3953;23700;;3917;39;;;;;;;;;3953;41;23700;11;;;;;;;;
526;2020/09/18 16:44:49;;;;;;;;;;;;;;;;;;;;;;;;;3975;;;;3974;23887;;3975;83;;;;;;;;;3974;64;23887;58;;;;;;;;
527;2020/09/18 16:44:56;;;;;;;;;;;;;;;;;;;;;;;;;4034;;;;3995;24075;;4034;27;;;;;;;;;3995;88;24075;05;;;;;;;;
528;2020/09/18 16:45:02;;;;;;;;;;;;;;;;;;;;;;;;;4092;;;;4017;24262;;4092;71;;;;;;;;;4017;12;24262;52;;;;;;;;
529;2020/09/18 16:45:09;;;;;;;;;;;;;;;;;;;;;;;;;4151;;;;4038;24449;;4151;15;;;;;;;;;4038;36;24449;99;;;;;;;;
530;2020/09/18 16:45:16;;;;;;;;;;;;;;;;;;;;;;;;;4209;;;;4059;24637;;4209;59;;;;;;;;;4059;60;24637;46;;;;;;;;
531;2020/09/18 16:45:23;;;;;;;;;;;;;;;;;;;;;;;;;4268;;;;4080;24824;;4268;03;;;;;;;;;4080;84;24824;93;;;;;;;;
532;2020/09/18 16:45:29;;;;;;;;;;;;;;;;;;;;;;;;;4326;;;;4102;25012;;4326;47;;;;;;;;;4102;08;25012;40;;;;;;;;
533;2020/09/18 16:47:26;;;;;;;;;;;;;;;;;;;;;;;;;3508;;;;2105;22387;;3508;31;;;;;;;;;2105;61;22387;82;;;;;;;;
534;2020/09/18 16:47:30;;;;;;;;;;;;;;;;;;;;;;;;;3566;;;;2126;22575;;3566;75;;;;;;;;;2126;85;22575;29;;;;;;;;
535;2020/09/18 16:47:37;;;;;;;;;;;;;;;;;;;;;;;;;3625;;;;2148;22762;;3625;19;;;;;;;;;2148;09;22762;76;;;;;;;;
536;2020/09/18 16:47:44;;;;;;;;;;;;;;;;;;;;;;;;;3683;;;;2169;22950;;3683;63;;;;;;;;;2169;33;22950;23;;;;;;;;
537;2020/09/18 16:47:50;;;;;;;;;;;;;;;;;;;;;;;;;3742;;;;2190;23137;;3742;07;;;;;;;;;2190;57;23137;70;;;;;;;;
538;2020/09/18 16:47:57;;;;;;;;;;;;;;;;;;;;;;;;;3800;;;;2211;23325;;3800;51;;;;;;;;;2211;81;23325;17;;;;;;;;
539;2020/09/18 16:48:04;;;;;;;;;;;;;;;;;;;;;;;;;3858;;;;2233;23512;;3858;95;;;;;;;;;2233;05;23512;64;;;;;;;;
540;2020/09/18 16:53:42;;;;;;;;;;;;;;;;;;;;;;;;;3508;;;;2105;22387;;3508;31;;;;;;;;;2105;61;22387;82;;;;;;;;
541;2020/09/18 16:54:15;;;;;;;;;;;;;;;;;;;;;;;;;3625;;;;2148;22762;;3625;19;;;;;;;;;2148;09;22762;76;;;;;;;;
542;2020/09/18 16:55:48;;;;;;;;;;;;;;;;;;;;;;;;;3917;;;;2254;23700;;3917;39;;;;;;;;;2254;29;23700;11;;;;;;;;
543;2020/09/18 16:56:06;;;;;;;;;;;;;;;;;;;;;;;;;3975;;;;2275;23887;;3975;83;;;;;;;;;2275;52;23887;58;;;;;;;;
544;2020/09/18 16:56:25;;;;;;;;;;;;;;;;;;;;;;;;;4034;;;;2296;24075;;4034;27;;;;;;;;;2296;76;24075;05;;;;;;;;
545;2020/09/18 16:56:43;;;;;;;;;;;;;;;;;;;;;;;;;4092;;;;2318;24262;;4092;71;;;;;;;;;2318;00;24262;52;;;;;;;;
546;2020/09/18 16:57:01;;;;;;;;;;;;;;;;;;;;;;;;;4151;;;;2339;24449;;4151;15;;;;;;;;;2339;24;24449;99;;;;;;;;
547;2020/09/18 16:57:20;;;;;;;;;;;;;;;;;;;;;;;;;4209;;;;2360;24637;;4209;59;;;;;;;;;2360;48;24637;46;;;;;;;;
548;2020/09/18 16:57:38;;;;;;;;;;;;;;;;;;;;;;;;;4268;;;;2381;24824;;4268;03;;;;;;;;;2381;72;24824;93;;;;;;;;
549;2020/09/18 16:57:56;;;;;;;;;;;;;;;;;;;;;;;;;4326;;;;2402;25012;;4326;47;;;;;;;;;2402;96;25012;40;;;;;;;;
550;2020/09/18 16:58:15;;;;;;;;;;;;;;;;;;;;;;;;;4384;;;;2424;25199;;4384;91;;;;;;;;;2424;20;25199;87;;;;;;;;
551;2020/09/18 16:58:33;;;;;;;;;;;;;;;;;;;;;;;;;4443;;;;2445;25387;;4443;35;;;;;;;;;2445;44;25387;34;;;;;;;;
552;2020/09/18 16:58:51;;;;;;;;;;;;;;;;;;;;;;;;;4501;;;;2466;25574;;4501;79;;;;;;;;;2466;68;25574;81;;;;;;;;
553;2020/09/18 16:59:10;;;;;;;;;;;;;;;;;;;;;;;;;4560;;;;2487;25762;;4560;23;;;;;;;;;2487;91;25762;28;;;;;;;;
554;2020/09/18 16:59:28;;;;;;;;;;;;;;;;;;;;;;;;;4618;;;;2509;25949;;4618;67;;;;;;;;;2509;15;25949;75;;;;;;;;
555;2020/09/18 16:59:47;;;;;;;;;;;;;;;;;;;;;;;;;4677;;;;2530;26137;;4677;11;;;;;;;;;2530;39;26137;22;;;;;;;;
556;2020/09/18 17:00:05;;;;;;;;;;;;;;;;;;;;;;;;;4618;;;;2551;25949;;4618;67;;;;;;;;;2551;63;25949;75;;;;;;;;
557;2020/09/18 17:00:23;;;;;;;;;;;;;;;;;;;;;;;;;4560;;;;2572;25762;;4560;23;;;;;;;;;2572;87;25762;28;;;;;;;;
558;2020/09/18 17:01:00;;;;;;;;;;;;;;;;;;;;;;;;;4443;;;;2615;25387;;4443;35;;;;;;;;;2615;35;25387;34;;;;;;;;
559;2020/09/18 17:01:18;;;;;;;;;;;;;;;;;;;;;;;;;4384;;;;2636;25199;;4384;91;;;;;;;;;2636;59;25199;87;;;;;;;;
560;2020/09/18 17:01:36;;;;;;;;;;;;;;;;;;;;;;;;;4326;;;;2657;25012;;4326;47;;;;;;;;;2657;83;25012;40;;;;;;;;
561;2020/09/18 17:01:55;;;;;;;;;;;;;;;;;;;;;;;;;4268;;;;2679;24824;;4268;03;;;;;;;;;2679;07;24824;93;;;;;;;;
562;2020/09/18 17:02:13;;;;;;;;;;;;;;;;;;;;;;;;;4209;;;;2700;24637;;4209;59;;;;;;;;;2700;30;24637;46;;;;;;;;
